codice_cliente,Data_Interazione,Tipo_Interazione,Motivo,Durata_Minuti,Esito,Note,Conversione
16341,2025-01-18,Chat Online,Modifica Polizza,12.0,Positivo,Da ricontattare,False
16342,2024-07-15,Chat Online,Reclamo,1.0,Neutrale,,False
16342,2025-03-20,Chat Online,Rinnovo,38.0,Negativo,,False
16343,2025-02-23,Chiamata Telefonica,Pagamento Premio,42.0,Positivo,,False
16343,2025-06-22,App Mobile,Rinnovo,18.0,Positivo,,False
16343,2025-10-05,Visita Agente,Rinnovo,,Negativo,,False
16343,2025-11-06,Chat Online,Reclamo,1.0,Neutrale,Cliente interessato,False
16343,2025-12-03,Chat Online,Rinnovo,1.0,Negativo,,False
16344,2024-02-29,Chiamata Telefonica,Reclamo,,Positivo,,False
16344,2024-05-07,Visita Agente,Pagamento Premio,6.0,Positivo,Richiesta follow-up,False
16344,2025-10-10,Chat Online,Richiesta Info Prodotto,10.0,Positivo,,False
16345,2024-03-25,Chat Online,Modifica Polizza,10.0,Neutrale,,False
16345,2024-05-20,Email,Rinnovo,2.0,Neutrale,,False
16345,2024-06-08,Email,Sinistro,10.0,Positivo,Cliente interessato,False
16345,2024-09-04,Email,Richiesta Preventivo,1.0,Positivo,,False
16345,2024-12-26,Chat Online,Modifica Polizza,18.0,Positivo,Da ricontattare,False
16345,2025-01-03,Email,Sinistro,17.0,Positivo,Cliente interessato,False
16345,2025-04-13,Email,Reclamo,,Neutrale,,False
16345,2025-08-14,Visita Agente,Reclamo,,Neutrale,Da ricontattare,False
16345,2025-09-29,Visita Agente,Consulenza,,Positivo,,True
16346,2024-03-06,Chat Online,Pagamento Premio,4.0,Positivo,,False
16346,2024-06-23,Chiamata Telefonica,Sinistro,,Positivo,,False
16346,2024-11-03,Chat Online,Modifica Polizza,,Positivo,,False
16346,2025-06-27,Visita Agente,Sinistro,13.0,Positivo,,False
16346,2025-10-01,Email,Rinnovo,13.0,Negativo,,False
16346,2025-11-21,Visita Agente,Pagamento Premio,7.0,Positivo,,False
16347,2024-02-05,Email,Modifica Polizza,0.0,Positivo,Richiesta follow-up,False
16347,2024-05-09,Chiamata Telefonica,Consulenza,8.0,Positivo,,False
16347,2025-01-28,Chiamata Telefonica,Reclamo,57.0,Negativo,,False
16347,2025-04-01,Email,Consulenza,14.0,Positivo,,False
16347,2025-07-28,Email,Modifica Polizza,,Positivo,,False
16348,2024-02-28,Visita Agente,Pagamento Premio,14.0,Neutrale,,False
16348,2024-07-13,App Mobile,Modifica Polizza,,Positivo,,False
16348,2024-12-22,Chiamata Telefonica,Modifica Polizza,,Positivo,,False
16348,2025-01-30,Visita Agente,Sinistro,0.0,Positivo,,False
16348,2025-03-26,App Mobile,Consulenza,,Neutrale,,False
16349,2025-05-29,Email,Modifica Polizza,3.0,Positivo,,False
16350,2024-07-12,Chat Online,Consulenza,73.0,Positivo,,False
16350,2024-08-05,Chiamata Telefonica,Richiesta Info Prodotto,,Positivo,,False
16350,2025-05-27,Chiamata Telefonica,Modifica Polizza,10.0,Positivo,Richiesta follow-up,False
16350,2025-09-30,Chiamata Telefonica,Rinnovo,,Negativo,,False
16350,2025-10-20,Chiamata Telefonica,Consulenza,15.0,Neutrale,,False
16351,2025-05-10,Chiamata Telefonica,Richiesta Preventivo,2.0,Neutrale,Cliente interessato,False
16352,2025-11-16,Chat Online,Reclamo,1.0,Negativo,,False
16353,2023-12-22,App Mobile,Pagamento Premio,2.0,Positivo,,False
16353,2025-03-23,Chat Online,Pagamento Premio,37.0,Positivo,,False
16354,2025-01-03,Visita Agente,Sinistro,,Positivo,,False
16354,2025-11-10,Chiamata Telefonica,Modifica Polizza,1.0,Positivo,,False
16355,2024-03-28,Chiamata Telefonica,Richiesta Preventivo,9.0,Neutrale,Cliente interessato,False
16355,2024-08-01,Chiamata Telefonica,Consulenza,29.0,Positivo,Cliente interessato,False
16355,2024-10-24,Chat Online,Consulenza,0.0,Neutrale,,False
16355,2024-11-19,Chat Online,Richiesta Preventivo,3.0,Positivo,Richiesta follow-up,False
16355,2024-11-27,Chat Online,Consulenza,,Positivo,,False
16355,2025-01-08,Visita Agente,Consulenza,1.0,Positivo,,False
16356,2024-05-31,Chiamata Telefonica,Richiesta Info Prodotto,25.0,Positivo,,False
16357,2023-12-17,Email,Modifica Polizza,4.0,Positivo,,False
16357,2024-03-02,Chat Online,Consulenza,1.0,Positivo,Da ricontattare,False
16357,2024-06-11,Chiamata Telefonica,Reclamo,16.0,Negativo,Richiesta follow-up,False
16357,2024-10-26,Chat Online,Consulenza,,Neutrale,Cliente interessato,False
16357,2024-10-29,Visita Agente,Richiesta Preventivo,,Positivo,,False
16357,2024-12-23,Chat Online,Modifica Polizza,2.0,Negativo,,False
16357,2025-02-14,Email,Richiesta Preventivo,,Negativo,,False
16357,2025-02-18,Visita Agente,Richiesta Preventivo,7.0,Positivo,,False
16357,2025-04-19,Email,Modifica Polizza,17.0,Positivo,,False
16357,2025-05-21,Visita Agente,Reclamo,3.0,Negativo,,False
16357,2025-07-07,Chiamata Telefonica,Sinistro,,Neutrale,Richiesta follow-up,False
16357,2025-07-29,Visita Agente,Rinnovo,,Positivo,Richiesta follow-up,False
16358,2024-04-03,Visita Agente,Reclamo,,Neutrale,,False
16358,2024-08-11,Email,Modifica Polizza,,Positivo,,False
16358,2024-08-23,Chat Online,Rinnovo,,Positivo,,False
16358,2024-09-09,App Mobile,Modifica Polizza,5.0,Positivo,,False
16358,2024-09-25,Email,Consulenza,32.0,Positivo,Richiesta follow-up,False
16358,2025-01-11,Chiamata Telefonica,Richiesta Preventivo,,Positivo,Da ricontattare,True
16358,2025-05-21,Visita Agente,Pagamento Premio,8.0,Neutrale,,False
16358,2025-05-25,Chat Online,Sinistro,0.0,Positivo,,False
16359,2024-07-04,Chat Online,Richiesta Info Prodotto,15.0,Positivo,,False
16359,2024-08-06,Chiamata Telefonica,Consulenza,,Positivo,,True
16359,2025-10-30,App Mobile,Richiesta Preventivo,1.0,Positivo,,False
16359,2025-11-17,Chiamata Telefonica,Pagamento Premio,10.0,Negativo,,False
16360,2024-08-20,Visita Agente,Richiesta Preventivo,9.0,Positivo,Cliente interessato,False
16360,2024-08-25,Visita Agente,Richiesta Info Prodotto,,Positivo,,False
16360,2025-10-29,Visita Agente,Richiesta Preventivo,,Positivo,,False
16361,2024-11-08,Visita Agente,Pagamento Premio,5.0,Positivo,,False
16361,2025-02-01,Visita Agente,Reclamo,7.0,Positivo,Da ricontattare,False
16361,2025-07-27,Email,Reclamo,16.0,Positivo,,False
16361,2025-11-18,Visita Agente,Sinistro,20.0,Positivo,,False
16362,2024-07-20,App Mobile,Reclamo,6.0,Positivo,,False
16362,2024-08-04,Chat Online,Richiesta Preventivo,0.0,Negativo,,False
16362,2025-05-10,Visita Agente,Modifica Polizza,,Positivo,Richiesta follow-up,False
16362,2025-10-14,Visita Agente,Pagamento Premio,5.0,Positivo,,False
16363,2024-01-15,Visita Agente,Sinistro,6.0,Neutrale,,False
16363,2024-02-08,Chat Online,Consulenza,23.0,Neutrale,Richiesta follow-up,False
16363,2024-08-13,Email,Reclamo,10.0,Positivo,,False
16363,2024-08-15,Chat Online,Richiesta Info Prodotto,20.0,Negativo,Da ricontattare,False
16363,2025-05-12,Chiamata Telefonica,Reclamo,,Neutrale,,False
16363,2025-05-24,App Mobile,Sinistro,17.0,Positivo,,False
16363,2025-10-10,Chiamata Telefonica,Consulenza,41.0,Positivo,,True
16364,2024-02-20,App Mobile,Reclamo,8.0,Positivo,Cliente interessato,False
16364,2024-02-29,Email,Modifica Polizza,6.0,Positivo,,False
16364,2024-08-03,Email,Sinistro,,Positivo,Richiesta follow-up,False
16364,2025-01-04,App Mobile,Richiesta Info Prodotto,13.0,Positivo,,False
16365,2024-04-23,Email,Richiesta Info Prodotto,11.0,Neutrale,Cliente interessato,False
16365,2024-06-12,App Mobile,Modifica Polizza,9.0,Positivo,,False
16365,2024-12-06,Visita Agente,Richiesta Info Prodotto,0.0,Positivo,,False
16365,2025-01-08,Chiamata Telefonica,Consulenza,0.0,Positivo,,False
16365,2025-08-06,Visita Agente,Richiesta Preventivo,10.0,Neutrale,,False
16365,2025-12-03,Chiamata Telefonica,Consulenza,13.0,Neutrale,,False
16366,2024-05-11,Visita Agente,Modifica Polizza,2.0,Positivo,,False
16366,2024-07-07,App Mobile,Richiesta Preventivo,5.0,Positivo,,False
16366,2025-11-21,Visita Agente,Sinistro,25.0,Positivo,,False
16367,2024-12-13,Chiamata Telefonica,Modifica Polizza,21.0,Positivo,,False
16367,2025-08-04,Visita Agente,Richiesta Info Prodotto,5.0,Positivo,,False
16367,2025-11-15,Visita Agente,Consulenza,9.0,Positivo,,False
16368,2024-01-20,Visita Agente,Richiesta Info Prodotto,9.0,Positivo,,False
16368,2024-03-04,Email,Rinnovo,20.0,Neutrale,Cliente interessato,False
16368,2024-04-17,Email,Richiesta Info Prodotto,37.0,Positivo,,False
16368,2024-06-26,Chat Online,Pagamento Premio,,Negativo,,False
16368,2024-10-06,Visita Agente,Reclamo,19.0,Positivo,Richiesta follow-up,False
16368,2024-12-06,Chat Online,Rinnovo,,Positivo,,False
16368,2025-09-02,Visita Agente,Consulenza,8.0,Positivo,,False
16368,2025-11-07,Chiamata Telefonica,Sinistro,21.0,Neutrale,,False
16369,2023-12-21,App Mobile,Pagamento Premio,,Neutrale,,False
16369,2024-03-09,Visita Agente,Richiesta Preventivo,8.0,Negativo,,False
16369,2024-11-01,Chat Online,Consulenza,,Neutrale,Da ricontattare,False
16369,2025-07-31,Email,Modifica Polizza,,Positivo,,False
16370,2024-03-03,Visita Agente,Consulenza,12.0,Negativo,,False
16370,2024-04-10,Chiamata Telefonica,Reclamo,,Positivo,,False
16371,2024-04-13,Chat Online,Rinnovo,,Negativo,,False
16372,2024-12-11,Visita Agente,Consulenza,80.0,Negativo,,False
16372,2025-02-06,Email,Pagamento Premio,29.0,Positivo,,False
16372,2025-07-06,App Mobile,Rinnovo,3.0,Neutrale,,False
16372,2025-11-02,App Mobile,Sinistro,4.0,Positivo,,False
16372,2025-12-05,Email,Richiesta Info Prodotto,5.0,Positivo,,False
16373,2024-02-26,Visita Agente,Rinnovo,22.0,Neutrale,,False
16373,2024-03-25,Chiamata Telefonica,Richiesta Preventivo,46.0,Positivo,Richiesta follow-up,False
16373,2024-07-15,Email,Reclamo,18.0,Positivo,,False
16373,2024-07-24,Visita Agente,Richiesta Info Prodotto,,Negativo,Da ricontattare,False
16374,2024-05-18,Chiamata Telefonica,Richiesta Preventivo,29.0,Positivo,,False
16374,2024-09-25,Visita Agente,Consulenza,,Positivo,,False
16374,2025-03-11,Chat Online,Rinnovo,7.0,Positivo,,False
16374,2025-11-06,Visita Agente,Reclamo,37.0,Positivo,Richiesta follow-up,False
16375,2025-03-28,Email,Richiesta Info Prodotto,7.0,Neutrale,,False
16376,2024-07-01,Email,Richiesta Preventivo,,Neutrale,,False
16376,2024-12-19,App Mobile,Modifica Polizza,1.0,Positivo,Da ricontattare,False
16377,2024-04-13,Visita Agente,Richiesta Info Prodotto,14.0,Positivo,,False
16377,2024-08-23,Visita Agente,Reclamo,,Negativo,,False
16377,2024-10-07,App Mobile,Consulenza,3.0,Positivo,,False
16377,2025-09-01,Visita Agente,Richiesta Info Prodotto,54.0,Positivo,,False
16377,2025-09-21,Chiamata Telefonica,Reclamo,,Negativo,Cliente interessato,False
16377,2025-12-08,Email,Modifica Polizza,,Neutrale,,False
16378,2023-12-15,Visita Agente,Sinistro,61.0,Positivo,,False
16378,2024-03-06,Chiamata Telefonica,Rinnovo,18.0,Positivo,,False
16378,2024-07-20,Visita Agente,Richiesta Info Prodotto,29.0,Neutrale,,False
16378,2025-03-17,Email,Richiesta Preventivo,,Neutrale,,False
16378,2025-03-20,App Mobile,Rinnovo,,Neutrale,Da ricontattare,False
16378,2025-04-17,Visita Agente,Richiesta Info Prodotto,,Positivo,,False
16378,2025-11-30,Email,Modifica Polizza,15.0,Positivo,,False
16379,2024-10-08,Chat Online,Sinistro,,Positivo,,False
16380,2024-04-07,Email,Consulenza,14.0,Neutrale,Cliente interessato,False
16381,2023-12-13,Visita Agente,Reclamo,,Neutrale,,False
16381,2024-04-07,Chiamata Telefonica,Modifica Polizza,3.0,Positivo,,False
16381,2024-09-11,Chiamata Telefonica,Modifica Polizza,10.0,Positivo,,False
16381,2025-01-04,Email,Modifica Polizza,,Negativo,,False
16381,2025-08-04,Chiamata Telefonica,Reclamo,25.0,Positivo,,False
16381,2025-09-16,Visita Agente,Modifica Polizza,,Positivo,Richiesta follow-up,False
16381,2025-10-03,Visita Agente,Sinistro,18.0,Neutrale,,False
16382,2024-06-12,Email,Reclamo,11.0,Positivo,,False
16382,2024-07-06,Chat Online,Pagamento Premio,,Positivo,Cliente interessato,False
16382,2025-04-08,Chiamata Telefonica,Reclamo,,Positivo,,False
16382,2025-07-02,Chat Online,Consulenza,,Positivo,Cliente interessato,False
16382,2025-10-31,Chiamata Telefonica,Rinnovo,73.0,Positivo,,False
16383,2024-11-04,Email,Rinnovo,27.0,Negativo,,False
16383,2024-12-26,App Mobile,Reclamo,12.0,Positivo,Cliente interessato,False
16384,2025-02-21,Visita Agente,Reclamo,8.0,Neutrale,,False
16384,2025-05-22,Chat Online,Pagamento Premio,26.0,Positivo,,False
16384,2025-08-05,Visita Agente,Pagamento Premio,13.0,Positivo,,False
16385,2024-04-21,Chiamata Telefonica,Modifica Polizza,43.0,Positivo,,False
16385,2024-05-12,Email,Rinnovo,,Positivo,Cliente interessato,False
16385,2024-11-23,Chat Online,Reclamo,12.0,Neutrale,Da ricontattare,False
16385,2025-05-18,Email,Sinistro,1.0,Positivo,,False
16385,2025-05-30,Chiamata Telefonica,Richiesta Preventivo,7.0,Positivo,Richiesta follow-up,False
16386,2024-01-25,Email,Richiesta Preventivo,7.0,Positivo,,False
16386,2024-04-06,Chiamata Telefonica,Modifica Polizza,5.0,Positivo,Richiesta follow-up,False
16386,2024-07-08,Visita Agente,Richiesta Preventivo,,Positivo,,False
16386,2025-02-15,App Mobile,Richiesta Info Prodotto,25.0,Negativo,Da ricontattare,False
16386,2025-02-27,Visita Agente,Rinnovo,,Positivo,Richiesta follow-up,False
16386,2025-05-16,Visita Agente,Pagamento Premio,26.0,Positivo,Richiesta follow-up,False
16386,2025-07-01,Chiamata Telefonica,Reclamo,,Positivo,,False
16386,2025-07-04,Visita Agente,Consulenza,,Positivo,,False
16386,2025-08-04,Email,Sinistro,19.0,Positivo,,False
16386,2025-08-23,Visita Agente,Consulenza,1.0,Neutrale,,False
16387,2023-12-21,Visita Agente,Consulenza,2.0,Positivo,,False
16387,2024-03-23,Visita Agente,Reclamo,26.0,Positivo,Cliente interessato,False
16387,2025-01-08,Visita Agente,Pagamento Premio,6.0,Negativo,,False
16387,2025-01-19,Chat Online,Modifica Polizza,3.0,Positivo,,False
16387,2025-02-07,Chat Online,Richiesta Info Prodotto,,Positivo,,False
16387,2025-03-30,App Mobile,Modifica Polizza,1.0,Positivo,Richiesta follow-up,False
16388,2023-12-30,Chiamata Telefonica,Richiesta Preventivo,40.0,Positivo,,True
16388,2024-04-12,Chiamata Telefonica,Consulenza,12.0,Positivo,Richiesta follow-up,True
16388,2024-07-24,Chat Online,Modifica Polizza,,Positivo,Richiesta follow-up,False
16388,2024-08-03,Email,Sinistro,0.0,Positivo,,False
16388,2024-11-01,Visita Agente,Richiesta Preventivo,,Positivo,,True
16388,2024-11-14,Email,Consulenza,9.0,Positivo,,True
16388,2024-12-01,Email,Pagamento Premio,3.0,Positivo,,False
16388,2024-12-28,Chiamata Telefonica,Rinnovo,6.0,Positivo,,False
16388,2025-06-28,Visita Agente,Modifica Polizza,5.0,Positivo,,False
16389,2024-01-10,App Mobile,Consulenza,14.0,Neutrale,Richiesta follow-up,False
16389,2025-06-21,Visita Agente,Pagamento Premio,,Positivo,,False
16389,2025-08-04,Email,Sinistro,,Positivo,,False
16390,2025-11-12,Email,Consulenza,37.0,Positivo,Richiesta follow-up,False
16391,2024-01-03,Visita Agente,Sinistro,8.0,Positivo,,False
16391,2024-07-24,Email,Reclamo,6.0,Neutrale,,False
16391,2024-11-30,Email,Richiesta Preventivo,4.0,Positivo,,False
16391,2024-12-02,Email,Rinnovo,,Negativo,,False
16391,2025-06-06,Chiamata Telefonica,Reclamo,,Neutrale,,False
16391,2025-10-05,Email,Richiesta Preventivo,1.0,Positivo,,False
16392,2024-11-20,Chiamata Telefonica,Richiesta Preventivo,3.0,Positivo,,True
16392,2025-06-11,Chiamata Telefonica,Rinnovo,,Positivo,,False
16392,2025-06-21,App Mobile,Pagamento Premio,,Positivo,,False
16392,2025-07-25,Visita Agente,Richiesta Info Prodotto,7.0,Positivo,,False
16392,2025-08-29,Email,Consulenza,53.0,Positivo,,False
16392,2025-11-01,Visita Agente,Reclamo,,Positivo,,False
16393,2024-06-06,Email,Pagamento Premio,,Positivo,,False
16393,2025-05-12,Chat Online,Consulenza,10.0,Negativo,Da ricontattare,False
16393,2025-07-02,Visita Agente,Rinnovo,10.0,Positivo,Cliente interessato,False
16393,2025-07-21,Visita Agente,Richiesta Info Prodotto,16.0,Positivo,,False
16393,2025-09-18,Visita Agente,Pagamento Premio,1.0,Positivo,,False
16393,2025-10-23,App Mobile,Richiesta Preventivo,30.0,Neutrale,Da ricontattare,False
16394,2024-05-03,Chiamata Telefonica,Richiesta Preventivo,15.0,Neutrale,Richiesta follow-up,False
16395,2024-07-19,Visita Agente,Rinnovo,,Neutrale,,False
16395,2024-12-06,App Mobile,Rinnovo,39.0,Neutrale,,False
16395,2025-03-25,Chat Online,Rinnovo,0.0,Neutrale,Richiesta follow-up,False
16395,2025-04-29,Visita Agente,Modifica Polizza,17.0,Positivo,,False
16395,2025-10-10,Chiamata Telefonica,Richiesta Preventivo,2.0,Positivo,,False
16396,2023-12-15,Email,Pagamento Premio,3.0,Positivo,Cliente interessato,False
16396,2024-04-24,Chat Online,Richiesta Preventivo,,Neutrale,Cliente interessato,False
16396,2024-07-09,Email,Rinnovo,,Neutrale,,False
16397,2024-05-08,App Mobile,Modifica Polizza,,Positivo,Richiesta follow-up,False
16397,2024-11-11,Email,Pagamento Premio,,Positivo,,False
16397,2025-06-12,App Mobile,Pagamento Premio,0.0,Positivo,Richiesta follow-up,False
16397,2025-10-07,Chiamata Telefonica,Sinistro,22.0,Positivo,Cliente interessato,False
16398,2024-10-01,Visita Agente,Pagamento Premio,,Positivo,,False
16398,2025-03-28,Chat Online,Richiesta Preventivo,,Neutrale,Richiesta follow-up,False
16398,2025-10-12,Chat Online,Consulenza,1.0,Positivo,Richiesta follow-up,False
16399,2024-05-13,Chiamata Telefonica,Sinistro,42.0,Neutrale,,False
16399,2025-07-28,App Mobile,Sinistro,,Positivo,,False
16400,2025-04-05,App Mobile,Rinnovo,20.0,Negativo,Da ricontattare,False
16400,2025-06-04,Visita Agente,Reclamo,,Neutrale,,False
16401,2023-12-12,Visita Agente,Pagamento Premio,,Positivo,,False
16401,2025-01-06,App Mobile,Richiesta Preventivo,46.0,Positivo,,True
16401,2025-08-29,Chiamata Telefonica,Richiesta Preventivo,,Positivo,Cliente interessato,False
16402,2024-02-19,Visita Agente,Sinistro,1.0,Positivo,Da ricontattare,False
16403,2025-05-30,Visita Agente,Pagamento Premio,5.0,Positivo,,False
16403,2025-08-14,Email,Consulenza,11.0,Neutrale,,False
16403,2025-12-02,Visita Agente,Richiesta Info Prodotto,4.0,Neutrale,,False
16404,2024-08-17,Visita Agente,Richiesta Info Prodotto,,Positivo,,False
16404,2024-10-03,Visita Agente,Consulenza,,Neutrale,,False
16404,2025-03-30,Visita Agente,Consulenza,4.0,Positivo,,False
16404,2025-06-20,Email,Sinistro,2.0,Neutrale,Cliente interessato,False
16404,2025-07-17,Chiamata Telefonica,Richiesta Preventivo,5.0,Positivo,,False
16404,2025-09-30,Visita Agente,Richiesta Info Prodotto,26.0,Positivo,,True
16405,2024-02-06,Visita Agente,Richiesta Info Prodotto,7.0,Positivo,,True
16405,2024-03-28,Visita Agente,Sinistro,,Positivo,,False
16405,2024-09-07,App Mobile,Pagamento Premio,,Neutrale,,False
16405,2025-02-02,Visita Agente,Richiesta Info Prodotto,31.0,Positivo,,False
16405,2025-02-20,App Mobile,Pagamento Premio,,Positivo,Cliente interessato,False
16405,2025-06-21,Chiamata Telefonica,Richiesta Info Prodotto,,Positivo,,True
16405,2025-09-10,Chiamata Telefonica,Consulenza,,Positivo,,False
16406,2024-10-15,Chiamata Telefonica,Rinnovo,13.0,Positivo,Richiesta follow-up,False
16406,2025-02-12,Chiamata Telefonica,Richiesta Info Prodotto,3.0,Positivo,,False
16407,2024-02-10,Chat Online,Pagamento Premio,,Positivo,,False
16407,2025-03-16,Email,Reclamo,24.0,Neutrale,,False
16407,2025-06-15,Chat Online,Pagamento Premio,0.0,Positivo,Cliente interessato,False
16408,2024-02-10,Email,Modifica Polizza,,Positivo,,False
16408,2024-03-18,Visita Agente,Reclamo,,Neutrale,Richiesta follow-up,False
16408,2024-05-06,Email,Sinistro,14.0,Positivo,,False
16408,2025-01-26,Chiamata Telefonica,Pagamento Premio,,Positivo,,False
16408,2025-03-29,App Mobile,Pagamento Premio,29.0,Positivo,Richiesta follow-up,False
16408,2025-05-04,App Mobile,Pagamento Premio,22.0,Positivo,,False
16408,2025-05-29,Visita Agente,Richiesta Info Prodotto,5.0,Neutrale,,False
16409,2025-01-09,Chiamata Telefonica,Sinistro,,Neutrale,,False
16409,2025-08-25,Chiamata Telefonica,Rinnovo,6.0,Neutrale,,False
16410,2024-08-12,Email,Rinnovo,13.0,Positivo,Da ricontattare,False
16410,2024-09-02,Chiamata Telefonica,Pagamento Premio,1.0,Positivo,,False
16410,2024-11-04,Chiamata Telefonica,Rinnovo,,Positivo,,False
16410,2025-01-28,Chiamata Telefonica,Rinnovo,12.0,Neutrale,,False
16411,2024-08-07,Visita Agente,Richiesta Preventivo,8.0,Negativo,,False
16411,2024-08-31,Chiamata Telefonica,Consulenza,8.0,Positivo,,False
16411,2025-05-18,Email,Reclamo,,Neutrale,,False
16411,2025-08-09,Visita Agente,Reclamo,5.0,Neutrale,,False
16412,2024-01-13,Visita Agente,Modifica Polizza,1.0,Positivo,,False
16412,2024-05-24,App Mobile,Pagamento Premio,41.0,Positivo,,False
16412,2024-07-22,Chiamata Telefonica,Reclamo,23.0,Neutrale,,False
16412,2024-08-08,Chat Online,Reclamo,,Positivo,,False
16412,2025-05-24,App Mobile,Consulenza,17.0,Neutrale,,False
16413,2024-03-14,Email,Richiesta Preventivo,8.0,Positivo,Cliente interessato,False
16413,2024-08-20,Visita Agente,Modifica Polizza,30.0,Positivo,,False
16413,2024-12-11,Email,Richiesta Info Prodotto,1.0,Positivo,Richiesta follow-up,False
16413,2025-01-15,Visita Agente,Consulenza,24.0,Neutrale,,False
16413,2025-09-20,Email,Modifica Polizza,,Positivo,,False
16414,2024-03-04,Visita Agente,Modifica Polizza,7.0,Neutrale,,False
16414,2024-05-09,Chiamata Telefonica,Richiesta Info Prodotto,0.0,Positivo,Da ricontattare,True
16414,2024-12-15,Email,Sinistro,,Positivo,,False
16415,2024-12-12,Visita Agente,Sinistro,,Neutrale,,False
16416,2024-07-27,Chiamata Telefonica,Pagamento Premio,51.0,Positivo,,False
16416,2025-01-19,Chiamata Telefonica,Pagamento Premio,6.0,Neutrale,,False
16416,2025-02-25,Chiamata Telefonica,Reclamo,16.0,Positivo,Richiesta follow-up,False
16416,2025-10-25,Visita Agente,Consulenza,8.0,Positivo,,True
16417,2024-03-30,Visita Agente,Reclamo,1.0,Neutrale,,False
16417,2024-06-17,Email,Reclamo,14.0,Negativo,,False
16417,2025-03-04,Email,Reclamo,,Positivo,,False
16417,2025-04-27,Chat Online,Reclamo,42.0,Neutrale,,False
16418,2023-12-23,Email,Rinnovo,4.0,Positivo,Cliente interessato,False
16418,2024-09-22,Visita Agente,Richiesta Info Prodotto,,Positivo,,False
16418,2024-11-04,Visita Agente,Consulenza,,Positivo,,False
16418,2025-03-13,Visita Agente,Rinnovo,6.0,Positivo,,False
16418,2025-07-01,Visita Agente,Reclamo,47.0,Neutrale,Da ricontattare,False
16419,2024-05-14,App Mobile,Sinistro,0.0,Neutrale,,False
16419,2024-07-30,Chiamata Telefonica,Richiesta Preventivo,,Positivo,,False
16419,2024-12-16,Chiamata Telefonica,Richiesta Preventivo,8.0,Neutrale,,False
16419,2025-01-20,Chiamata Telefonica,Sinistro,,Positivo,,False
16419,2025-01-21,Email,Richiesta Info Prodotto,1.0,Positivo,,True
16419,2025-08-03,App Mobile,Pagamento Premio,12.0,Neutrale,,False
16419,2025-09-04,Chat Online,Consulenza,73.0,Neutrale,,False
16419,2025-09-21,Chiamata Telefonica,Modifica Polizza,,Positivo,,False
16419,2025-10-08,Visita Agente,Reclamo,7.0,Neutrale,,False
16420,2023-12-18,App Mobile,Pagamento Premio,1.0,Positivo,,False
16420,2024-09-07,Visita Agente,Richiesta Preventivo,1.0,Neutrale,Da ricontattare,False
16420,2025-08-10,Email,Sinistro,,Positivo,,False
16420,2025-11-13,Visita Agente,Sinistro,9.0,Neutrale,Cliente interessato,False
16421,2024-05-12,Visita Agente,Modifica Polizza,15.0,Positivo,,False
16421,2025-10-17,Email,Pagamento Premio,7.0,Positivo,,False
16421,2025-11-24,Email,Richiesta Preventivo,10.0,Positivo,,False
16422,2024-04-19,Chiamata Telefonica,Richiesta Preventivo,,Positivo,,False
16422,2024-05-07,Chat Online,Sinistro,43.0,Neutrale,,False
16422,2025-05-15,Visita Agente,Modifica Polizza,46.0,Neutrale,Da ricontattare,False
16423,2023-12-25,App Mobile,Sinistro,20.0,Neutrale,Richiesta follow-up,False
16423,2024-10-04,Email,Richiesta Preventivo,,Positivo,,False
16423,2024-12-13,Chiamata Telefonica,Reclamo,24.0,Neutrale,,False
16423,2025-04-19,Visita Agente,Sinistro,2.0,Positivo,Cliente interessato,False
16423,2025-04-19,Chat Online,Pagamento Premio,37.0,Positivo,Richiesta follow-up,False
16424,2024-11-16,Chat Online,Reclamo,1.0,Negativo,,False
16424,2025-01-20,App Mobile,Modifica Polizza,0.0,Positivo,Richiesta follow-up,False
16426,2024-03-07,Email,Pagamento Premio,37.0,Neutrale,,False
16426,2024-04-28,Chiamata Telefonica,Pagamento Premio,,Neutrale,,False
16426,2024-08-10,Email,Modifica Polizza,52.0,Positivo,Cliente interessato,False
16426,2025-03-27,Chat Online,Consulenza,17.0,Positivo,,False
16426,2025-07-07,App Mobile,Reclamo,,Positivo,,False
16426,2025-08-03,Email,Modifica Polizza,9.0,Negativo,,False
16426,2025-08-12,Chiamata Telefonica,Richiesta Preventivo,,Positivo,,False
16427,2024-03-11,Chiamata Telefonica,Richiesta Preventivo,11.0,Neutrale,,False
16427,2024-09-05,Visita Agente,Pagamento Premio,13.0,Positivo,,False
16427,2025-05-17,Email,Richiesta Info Prodotto,11.0,Positivo,,False
16428,2024-03-28,Visita Agente,Rinnovo,16.0,Neutrale,,False
16428,2025-01-30,Visita Agente,Richiesta Preventivo,7.0,Positivo,,False
16428,2025-02-05,Email,Reclamo,3.0,Negativo,,False
16428,2025-03-15,Chiamata Telefonica,Reclamo,24.0,Neutrale,Richiesta follow-up,False
16428,2025-11-08,Email,Reclamo,6.0,Neutrale,,False
16429,2024-03-14,Visita Agente,Sinistro,,Positivo,,False
16429,2024-07-12,Visita Agente,Consulenza,,Negativo,Richiesta follow-up,False
16429,2024-09-28,Chat Online,Richiesta Info Prodotto,,Positivo,,True
16429,2025-02-11,App Mobile,Richiesta Preventivo,34.0,Positivo,,False
16429,2025-07-15,Email,Pagamento Premio,0.0,Positivo,,False
16429,2025-11-14,App Mobile,Reclamo,12.0,Positivo,,False
