codice_cliente,n_polizze,premi_tot,n_sinistri,importo_liquidato,first_date,last_date,loss_ratio_cliente,frequenza_cliente,severita_cliente
18513,2,379.0,0.0,0.0,,,0.0,0.0,
18514,1,373.0,0.0,0.0,,,0.0,0.0,
18516,1,693.0,0.0,0.0,,,0.0,0.0,
18517,1,131.0,0.0,0.0,,,0.0,0.0,
18518,4,1913.0,0.0,0.0,,,0.0,0.0,
18519,2,903.0,0.0,0.0,,,0.0,0.0,
18520,2,1273.0,0.0,0.0,,,0.0,0.0,
18523,1,361.0,0.0,0.0,,,0.0,0.0,
18525,3,1228.0,2.0,38958.0,2023-11-08,2025-01-28,31.724755700325733,0.6666666666666666,19479.0
18526,4,987.0,0.0,0.0,,,0.0,0.0,
18527,1,577.0,1.0,16412.0,2025-11-05,2025-11-05,28.44367417677643,1.0,16412.0
18528,2,250.0,0.0,0.0,,,0.0,0.0,
18529,2,311.0,0.0,0.0,,,0.0,0.0,
18530,2,1096.0,1.0,750.0,2023-04-30,2023-04-30,0.6843065693430657,0.5,750.0
18531,3,1772.0,1.0,5145.0,2021-08-16,2021-08-16,2.9034988713318284,0.3333333333333333,5145.0
18532,5,1784.0,1.0,19227.0,2024-05-14,2024-05-14,10.777466367713005,0.2,19227.0
18533,2,601.0,0.0,0.0,,,0.0,0.0,
18535,1,417.0,0.0,0.0,,,0.0,0.0,
18536,2,812.0,0.0,0.0,,,0.0,0.0,
18537,1,465.0,0.0,0.0,,,0.0,0.0,
18543,2,1067.0,0.0,0.0,,,0.0,0.0,
18545,2,976.0,0.0,0.0,,,0.0,0.0,
18546,2,969.0,1.0,13753.0,2024-11-14,2024-11-14,14.192982456140351,0.5,13753.0
18547,2,1309.0,0.0,0.0,,,0.0,0.0,
18548,2,863.0,0.0,0.0,,,0.0,0.0,
18550,2,564.0,0.0,0.0,,,0.0,0.0,
18551,3,1094.0,1.0,9565.0,2024-07-28,2024-07-28,8.743144424131627,0.3333333333333333,9565.0
18552,2,1037.0,0.0,0.0,,,0.0,0.0,
18553,2,1254.0,0.0,0.0,,,0.0,0.0,
18554,1,475.0,1.0,11120.0,2023-06-08,2023-06-08,23.410526315789475,1.0,11120.0
18559,1,736.0,0.0,0.0,,,0.0,0.0,
18561,1,987.0,0.0,0.0,,,0.0,0.0,
18562,2,758.0,0.0,0.0,,,0.0,0.0,
18563,2,930.0,0.0,0.0,,,0.0,0.0,
18565,2,429.0,0.0,0.0,,,0.0,0.0,
18566,1,308.0,0.0,0.0,,,0.0,0.0,
18567,3,1654.0,0.0,0.0,,,0.0,0.0,
18568,2,649.0,0.0,0.0,,,0.0,0.0,
18569,3,1506.0,0.0,0.0,,,0.0,0.0,
18570,1,500.0,0.0,0.0,,,0.0,0.0,
18572,1,322.0,0.0,0.0,,,0.0,0.0,
18573,2,652.0,0.0,0.0,,,0.0,0.0,
18574,2,681.0,0.0,0.0,,,0.0,0.0,
18575,2,592.0,0.0,0.0,,,0.0,0.0,
18576,3,1888.0,0.0,0.0,,,0.0,0.0,
18577,5,1739.0,0.0,0.0,,,0.0,0.0,
18578,3,636.0,0.0,0.0,,,0.0,0.0,
18579,3,1222.0,0.0,0.0,,,0.0,0.0,
18580,3,1013.0,0.0,0.0,,,0.0,0.0,
18581,3,1456.0,0.0,0.0,,,0.0,0.0,
18582,5,1444.0,0.0,0.0,,,0.0,0.0,
18583,1,232.0,0.0,0.0,,,0.0,0.0,
18584,2,803.0,1.0,26289.0,2023-07-30,2023-07-30,32.73848069738481,0.5,26289.0
18585,2,693.0,0.0,0.0,,,0.0,0.0,
18587,3,1283.0,0.0,0.0,,,0.0,0.0,
18588,3,1857.0,1.0,15674.0,2025-10-29,2025-10-29,8.440495422724824,0.3333333333333333,15674.0
18590,2,1542.0,1.0,12888.0,2025-04-07,2025-04-07,8.357976653696499,0.5,12888.0
18591,4,1338.0,0.0,0.0,,,0.0,0.0,
18592,3,1408.0,0.0,0.0,,,0.0,0.0,
18593,3,1232.0,0.0,0.0,,,0.0,0.0,
18595,3,1178.0,1.0,1241.0,2021-11-23,2021-11-23,1.0534804753820033,0.3333333333333333,1241.0
18596,1,323.0,1.0,10614.0,2025-09-09,2025-09-09,32.860681114551085,1.0,10614.0
18597,2,708.0,0.0,0.0,,,0.0,0.0,
18598,2,421.0,0.0,0.0,,,0.0,0.0,
18599,2,603.0,0.0,0.0,,,0.0,0.0,
18600,3,1222.0,1.0,44460.0,2025-01-31,2025-01-31,36.38297872340426,0.3333333333333333,44460.0
18601,3,1793.0,0.0,0.0,,,0.0,0.0,
18602,2,616.0,1.0,14019.0,2023-11-08,2023-11-08,22.758116883116884,0.5,14019.0
18603,1,112.0,0.0,0.0,,,0.0,0.0,
18605,2,1513.0,1.0,15270.0,2025-08-05,2025-08-05,10.092531394580304,0.5,15270.0
18606,1,576.0,0.0,0.0,,,0.0,0.0,
18607,2,1397.0,0.0,0.0,,,0.0,0.0,
18608,4,1449.0,0.0,0.0,,,0.0,0.0,
18609,3,1550.0,1.0,5543.0,2024-12-16,2024-12-16,3.5761290322580646,0.3333333333333333,5543.0
18610,1,0.0,0.0,0.0,,,,0.0,
18611,4,1305.0,0.0,0.0,,,0.0,0.0,
18614,1,284.0,0.0,0.0,,,0.0,0.0,
18615,2,415.0,0.0,0.0,,,0.0,0.0,
18616,2,1146.0,0.0,0.0,,,0.0,0.0,
18617,3,1030.0,0.0,0.0,,,0.0,0.0,
18618,1,734.0,0.0,0.0,,,0.0,0.0,
18620,2,460.0,1.0,38008.0,2024-12-12,2024-12-12,82.62608695652175,0.5,38008.0
18621,1,182.0,0.0,0.0,,,0.0,0.0,
18622,2,283.0,1.0,8303.0,2025-11-28,2025-11-28,29.33922261484099,0.5,8303.0
18623,2,623.0,0.0,0.0,,,0.0,0.0,
18624,2,592.0,0.0,0.0,,,0.0,0.0,
18625,3,1005.0,0.0,0.0,,,0.0,0.0,
18626,2,872.0,0.0,0.0,,,0.0,0.0,
18627,2,392.0,1.0,25828.0,2016-08-10,2016-08-10,65.88775510204081,0.5,25828.0
18628,1,812.0,0.0,0.0,,,0.0,0.0,
18632,1,186.0,0.0,0.0,,,0.0,0.0,
18633,3,924.0,1.0,24104.0,2021-01-12,2021-01-12,26.086580086580085,0.3333333333333333,24104.0
18634,1,869.0,0.0,0.0,,,0.0,0.0,
18636,3,1011.0,0.0,0.0,,,0.0,0.0,
18637,1,463.0,0.0,0.0,,,0.0,0.0,
18638,2,1185.0,0.0,0.0,,,0.0,0.0,
18639,3,709.0,1.0,39630.0,2022-01-26,2022-01-26,55.895627644569814,0.3333333333333333,39630.0
18640,2,1460.0,0.0,0.0,,,0.0,0.0,
18641,2,524.0,0.0,0.0,,,0.0,0.0,
18642,2,831.0,0.0,0.0,,,0.0,0.0,
18643,5,2059.0,0.0,0.0,,,0.0,0.0,
18645,3,1198.0,1.0,3211.0,2025-08-28,2025-08-28,2.6803005008347247,0.3333333333333333,3211.0
18646,2,1341.0,1.0,15775.0,2023-07-18,2023-07-18,11.763609246830724,0.5,15775.0
18647,3,1702.0,0.0,0.0,,,0.0,0.0,
18648,2,704.0,0.0,0.0,,,0.0,0.0,
18649,4,1066.0,0.0,0.0,,,0.0,0.0,
18650,3,1886.0,1.0,1072.0,2019-04-26,2019-04-26,0.5683987274655355,0.3333333333333333,1072.0
18651,3,1785.0,0.0,0.0,,,0.0,0.0,
18652,2,948.0,0.0,0.0,,,0.0,0.0,
18653,3,1048.0,1.0,9408.0,2024-05-07,2024-05-07,8.977099236641221,0.3333333333333333,9408.0
18654,3,1582.0,0.0,0.0,,,0.0,0.0,
18655,2,1332.0,0.0,0.0,,,0.0,0.0,
18656,2,711.0,0.0,0.0,,,0.0,0.0,
18658,4,1488.0,0.0,0.0,,,0.0,0.0,
18659,2,1622.0,0.0,0.0,,,0.0,0.0,
18660,1,204.0,0.0,0.0,,,0.0,0.0,
18661,3,477.0,0.0,0.0,,,0.0,0.0,
18662,3,1266.0,1.0,33902.0,2025-06-04,2025-06-04,26.778830963665087,0.3333333333333333,33902.0
18665,1,392.0,0.0,0.0,,,0.0,0.0,
18666,2,1029.0,1.0,12158.0,2022-06-18,2022-06-18,11.815354713313898,0.5,12158.0
18668,2,1108.0,0.0,0.0,,,0.0,0.0,
18669,2,1012.0,0.0,0.0,,,0.0,0.0,
18670,4,1109.0,0.0,0.0,,,0.0,0.0,
18671,1,777.0,0.0,0.0,,,0.0,0.0,
18672,3,1670.0,0.0,0.0,,,0.0,0.0,
18674,2,1527.0,0.0,0.0,,,0.0,0.0,
18675,1,279.0,0.0,0.0,,,0.0,0.0,
18676,2,1204.0,0.0,0.0,,,0.0,0.0,
18677,2,958.0,0.0,0.0,,,0.0,0.0,
18678,2,560.0,0.0,0.0,,,0.0,0.0,
18680,3,1610.0,0.0,0.0,,,0.0,0.0,
18681,3,1199.0,0.0,0.0,,,0.0,0.0,
18683,4,1776.0,1.0,4494.0,2024-10-09,2024-10-09,2.5304054054054053,0.25,4494.0
18684,3,1094.0,0.0,0.0,,,0.0,0.0,
18685,2,1115.0,0.0,0.0,,,0.0,0.0,
18686,2,622.0,0.0,0.0,,,0.0,0.0,
18687,4,1073.0,0.0,0.0,,,0.0,0.0,
18688,1,447.0,0.0,0.0,,,0.0,0.0,
18690,2,1000.0,0.0,0.0,,,0.0,0.0,
18693,4,1556.0,0.0,0.0,,,0.0,0.0,
18694,1,71.0,0.0,0.0,,,0.0,0.0,
18695,1,703.0,0.0,0.0,,,0.0,0.0,
18696,4,1453.0,0.0,0.0,,,0.0,0.0,
18697,1,673.0,0.0,0.0,,,0.0,0.0,
18698,3,1474.0,0.0,0.0,,,0.0,0.0,
18699,3,1165.0,0.0,0.0,,,0.0,0.0,
18700,1,435.0,0.0,0.0,,,0.0,0.0,
18701,3,1467.0,0.0,0.0,,,0.0,0.0,
18703,1,494.0,1.0,24533.0,2022-09-05,2022-09-05,49.66194331983806,1.0,24533.0
18704,2,1316.0,0.0,0.0,,,0.0,0.0,
18705,3,1189.0,0.0,0.0,,,0.0,0.0,
18706,3,1017.0,1.0,12060.0,2024-01-18,2024-01-18,11.858407079646017,0.3333333333333333,12060.0
18707,1,463.0,0.0,0.0,,,0.0,0.0,
18708,2,548.0,0.0,0.0,,,0.0,0.0,
18709,2,1441.0,1.0,19636.0,2020-11-14,2020-11-14,13.626648160999306,0.5,19636.0
18711,1,740.0,0.0,0.0,,,0.0,0.0,
18713,4,672.0,0.0,0.0,,,0.0,0.0,
18714,1,892.0,0.0,0.0,,,0.0,0.0,
18715,1,790.0,0.0,0.0,,,0.0,0.0,
18716,3,1058.0,0.0,0.0,,,0.0,0.0,
18717,3,1372.0,1.0,26288.0,2020-09-14,2020-09-14,19.160349854227405,0.3333333333333333,26288.0
18719,2,1383.0,0.0,0.0,,,0.0,0.0,
18720,2,326.0,0.0,0.0,,,0.0,0.0,
18722,1,747.0,0.0,0.0,,,0.0,0.0,
18723,3,684.0,1.0,2307.0,2023-04-25,2023-04-25,3.3728070175438596,0.3333333333333333,2307.0
18724,2,420.0,0.0,0.0,,,0.0,0.0,
18725,2,1123.0,0.0,0.0,,,0.0,0.0,
18726,2,1068.0,0.0,0.0,,,0.0,0.0,
18727,1,654.0,0.0,0.0,,,0.0,0.0,
18728,2,1123.0,0.0,0.0,,,0.0,0.0,
18729,1,726.0,0.0,0.0,,,0.0,0.0,
18730,3,1419.0,2.0,21568.0,2014-03-13,2025-08-26,15.199436222692036,0.6666666666666666,10784.0
18731,2,491.0,0.0,0.0,,,0.0,0.0,
18733,3,1048.0,1.0,40565.0,2021-12-19,2021-12-19,38.70706106870229,0.3333333333333333,40565.0
18734,2,1305.0,0.0,0.0,,,0.0,0.0,
18735,1,373.0,0.0,0.0,,,0.0,0.0,
18740,2,462.0,1.0,1699.0,2023-06-26,2023-06-26,3.6774891774891776,0.5,1699.0
18741,2,517.0,1.0,36790.0,2015-09-12,2015-09-12,71.1605415860735,0.5,36790.0
18742,1,373.0,0.0,0.0,,,0.0,0.0,
18744,2,778.0,1.0,48063.0,2022-07-21,2022-07-21,61.77763496143959,0.5,48063.0
18745,2,1727.0,0.0,0.0,,,0.0,0.0,
18746,3,537.0,1.0,10611.0,2025-02-19,2025-02-19,19.75977653631285,0.3333333333333333,10611.0
18748,2,957.0,1.0,7400.0,2021-05-30,2021-05-30,7.7324973876698015,0.5,7400.0
18750,3,1436.0,0.0,0.0,,,0.0,0.0,
18751,2,1072.0,0.0,0.0,,,0.0,0.0,
18753,2,870.0,0.0,0.0,,,0.0,0.0,
18754,2,724.0,1.0,44121.0,2024-10-20,2024-10-20,60.94060773480663,0.5,44121.0
18755,1,603.0,0.0,0.0,,,0.0,0.0,
18756,1,630.0,0.0,0.0,,,0.0,0.0,
18757,1,472.0,0.0,0.0,,,0.0,0.0,
18758,2,617.0,0.0,0.0,,,0.0,0.0,
18759,2,680.0,0.0,0.0,,,0.0,0.0,
18760,3,1072.0,0.0,0.0,,,0.0,0.0,
18761,2,242.0,0.0,0.0,,,0.0,0.0,
18762,2,1276.0,0.0,0.0,,,0.0,0.0,
18763,3,1041.0,0.0,0.0,,,0.0,0.0,
18764,4,1109.0,0.0,0.0,,,0.0,0.0,
18765,1,839.0,1.0,3169.0,2013-05-10,2013-05-10,3.777115613825983,1.0,3169.0
18766,1,50.0,0.0,0.0,,,0.0,0.0,
18767,3,1443.0,0.0,0.0,,,0.0,0.0,
18768,2,1225.0,0.0,0.0,,,0.0,0.0,
18769,1,493.0,0.0,0.0,,,0.0,0.0,
18772,3,1752.0,0.0,0.0,,,0.0,0.0,
18773,1,0.0,1.0,20517.0,2025-01-14,2025-01-14,,1.0,20517.0
18774,2,1026.0,0.0,0.0,,,0.0,0.0,
18775,3,977.0,1.0,3495.0,2022-08-21,2022-08-21,3.577277379733879,0.3333333333333333,3495.0
18776,1,393.0,0.0,0.0,,,0.0,0.0,
18779,2,270.0,0.0,0.0,,,0.0,0.0,
18780,2,916.0,1.0,34912.0,2022-06-18,2022-06-18,38.11353711790393,0.5,34912.0
18781,1,465.0,0.0,0.0,,,0.0,0.0,
18783,1,363.0,0.0,0.0,,,0.0,0.0,
18784,4,1917.0,0.0,0.0,,,0.0,0.0,
18785,1,657.0,0.0,0.0,,,0.0,0.0,
18786,1,940.0,0.0,0.0,,,0.0,0.0,
18787,3,922.0,1.0,5055.0,2014-08-01,2014-08-01,5.482646420824295,0.3333333333333333,5055.0
18788,3,1485.0,0.0,0.0,,,0.0,0.0,
18789,2,980.0,0.0,0.0,,,0.0,0.0,
18790,2,1356.0,0.0,0.0,,,0.0,0.0,
18791,1,349.0,0.0,0.0,,,0.0,0.0,
18792,3,1042.0,0.0,0.0,,,0.0,0.0,
18793,1,636.0,0.0,0.0,,,0.0,0.0,
18794,1,689.0,0.0,0.0,,,0.0,0.0,
18796,1,600.0,0.0,0.0,,,0.0,0.0,
18797,1,668.0,1.0,6726.0,2025-05-18,2025-05-18,10.068862275449101,1.0,6726.0
18798,2,986.0,0.0,0.0,,,0.0,0.0,
18799,1,591.0,0.0,0.0,,,0.0,0.0,
18800,2,576.0,0.0,0.0,,,0.0,0.0,
18802,3,1200.0,0.0,0.0,,,0.0,0.0,
18803,3,1315.0,0.0,0.0,,,0.0,0.0,
18805,1,680.0,0.0,0.0,,,0.0,0.0,
18807,2,114.0,0.0,0.0,,,0.0,0.0,
18808,1,849.0,0.0,0.0,,,0.0,0.0,
18810,3,1220.0,0.0,0.0,,,0.0,0.0,
18811,3,1589.0,0.0,0.0,,,0.0,0.0,
18812,1,751.0,0.0,0.0,,,0.0,0.0,
18813,2,1294.0,0.0,0.0,,,0.0,0.0,
18814,2,1124.0,2.0,29345.0,2022-11-11,2024-10-31,26.1076512455516,1.0,14672.5
18815,2,1255.0,0.0,0.0,,,0.0,0.0,
18816,3,441.0,0.0,0.0,,,0.0,0.0,
18817,3,1214.0,0.0,0.0,,,0.0,0.0,
18818,1,729.0,0.0,0.0,,,0.0,0.0,
18819,2,560.0,0.0,0.0,,,0.0,0.0,
18821,1,561.0,1.0,11874.0,2014-03-17,2014-03-17,21.165775401069517,1.0,11874.0
18822,2,1096.0,1.0,25412.0,2024-09-17,2024-09-17,23.186131386861312,0.5,25412.0
18823,2,1574.0,0.0,0.0,,,0.0,0.0,
18824,2,654.0,0.0,0.0,,,0.0,0.0,
18825,4,1627.0,1.0,6449.0,2023-10-25,2023-10-25,3.963736939151813,0.25,6449.0
18826,2,369.0,1.0,621.0,2024-08-04,2024-08-04,1.6829268292682926,0.5,621.0
18827,2,1132.0,0.0,0.0,,,0.0,0.0,
18828,3,1164.0,0.0,0.0,,,0.0,0.0,
18829,2,429.0,1.0,26809.0,2022-02-17,2022-02-17,62.49184149184149,0.5,26809.0
18830,3,1768.0,0.0,0.0,,,0.0,0.0,
18831,3,1478.0,0.0,0.0,,,0.0,0.0,
18832,1,335.0,0.0,0.0,,,0.0,0.0,
18834,2,255.0,0.0,0.0,,,0.0,0.0,
18836,3,1977.0,0.0,0.0,,,0.0,0.0,
18837,3,856.0,0.0,0.0,,,0.0,0.0,
18838,3,1147.0,0.0,0.0,,,0.0,0.0,
18839,1,300.0,0.0,0.0,,,0.0,0.0,
18840,2,1009.0,0.0,0.0,,,0.0,0.0,
18841,3,1165.0,1.0,12649.0,2022-02-14,2022-02-14,10.857510729613734,0.3333333333333333,12649.0
18842,1,514.0,0.0,0.0,,,0.0,0.0,
18843,4,1145.0,0.0,0.0,,,0.0,0.0,
18844,1,626.0,0.0,0.0,,,0.0,0.0,
18845,2,582.0,0.0,0.0,,,0.0,0.0,
18846,1,250.0,0.0,0.0,,,0.0,0.0,
18847,1,312.0,0.0,0.0,,,0.0,0.0,
18848,1,0.0,0.0,0.0,,,,0.0,
18849,1,400.0,0.0,0.0,,,0.0,0.0,
18851,3,1550.0,0.0,0.0,,,0.0,0.0,
18852,3,1762.0,0.0,0.0,,,0.0,0.0,
18853,3,1074.0,0.0,0.0,,,0.0,0.0,
18854,1,473.0,0.0,0.0,,,0.0,0.0,
18855,3,1231.0,0.0,0.0,,,0.0,0.0,
18857,2,636.0,0.0,0.0,,,0.0,0.0,
18858,3,1140.0,1.0,4646.0,2024-01-19,2024-01-19,4.075438596491228,0.3333333333333333,4646.0
18859,2,713.0,0.0,0.0,,,0.0,0.0,
18860,1,787.0,0.0,0.0,,,0.0,0.0,
18861,2,76.0,0.0,0.0,,,0.0,0.0,
18862,1,104.0,0.0,0.0,,,0.0,0.0,
18864,1,743.0,0.0,0.0,,,0.0,0.0,
18865,2,453.0,0.0,0.0,,,0.0,0.0,
18866,2,764.0,0.0,0.0,,,0.0,0.0,
18867,3,871.0,0.0,0.0,,,0.0,0.0,
18868,4,1331.0,0.0,0.0,,,0.0,0.0,
18869,2,876.0,0.0,0.0,,,0.0,0.0,
18870,2,1009.0,1.0,2433.0,2023-11-15,2023-11-15,2.411298315163528,0.5,2433.0
18872,2,638.0,0.0,0.0,,,0.0,0.0,
18873,4,1640.0,0.0,0.0,,,0.0,0.0,
18874,1,743.0,0.0,0.0,,,0.0,0.0,
18875,2,1149.0,0.0,0.0,,,0.0,0.0,
18877,2,646.0,0.0,0.0,,,0.0,0.0,
18878,2,403.0,0.0,0.0,,,0.0,0.0,
18879,1,709.0,0.0,0.0,,,0.0,0.0,
18880,1,484.0,0.0,0.0,,,0.0,0.0,
18881,1,311.0,0.0,0.0,,,0.0,0.0,
18882,1,389.0,0.0,0.0,,,0.0,0.0,
18883,2,945.0,0.0,0.0,,,0.0,0.0,
18884,1,412.0,0.0,0.0,,,0.0,0.0,
18885,1,142.0,0.0,0.0,,,0.0,0.0,
18886,3,587.0,0.0,0.0,,,0.0,0.0,
18887,2,607.0,1.0,29343.0,2025-04-22,2025-04-22,48.341021416803954,0.5,29343.0
18888,2,1135.0,0.0,0.0,,,0.0,0.0,
18889,2,639.0,2.0,2480.0,2016-02-01,2021-12-10,3.8810641627543037,1.0,1240.0
18890,2,1190.0,0.0,0.0,,,0.0,0.0,
18891,4,1650.0,1.0,9669.0,2013-08-16,2013-08-16,5.86,0.25,9669.0
18893,2,1262.0,0.0,0.0,,,0.0,0.0,
18894,2,806.0,0.0,0.0,,,0.0,0.0,
18895,2,808.0,0.0,0.0,,,0.0,0.0,
18896,2,572.0,0.0,0.0,,,0.0,0.0,
18897,1,553.0,1.0,3235.0,2023-01-16,2023-01-16,5.8499095840868,1.0,3235.0
18898,2,1502.0,0.0,0.0,,,0.0,0.0,
18899,1,599.0,0.0,0.0,,,0.0,0.0,
18900,4,1425.0,1.0,17330.0,2024-09-17,2024-09-17,12.16140350877193,0.25,17330.0
18901,2,771.0,0.0,0.0,,,0.0,0.0,
18902,2,1057.0,0.0,0.0,,,0.0,0.0,
18903,2,1070.0,0.0,0.0,,,0.0,0.0,
18904,2,1272.0,0.0,0.0,,,0.0,0.0,
18905,1,347.0,0.0,0.0,,,0.0,0.0,
18907,3,1488.0,0.0,0.0,,,0.0,0.0,
18908,2,705.0,1.0,36586.0,2020-04-21,2020-04-21,51.89503546099291,0.5,36586.0
18910,3,1232.0,1.0,11095.0,2024-01-01,2024-01-01,9.005681818181818,0.3333333333333333,11095.0
18911,3,1396.0,0.0,0.0,,,0.0,0.0,
18912,5,2158.0,1.0,15614.0,2022-06-10,2022-06-10,7.2354031510658015,0.2,15614.0
18913,2,563.0,0.0,0.0,,,0.0,0.0,
18914,1,536.0,0.0,0.0,,,0.0,0.0,
18915,4,1174.0,1.0,29662.0,2023-02-21,2023-02-21,25.265758091993185,0.25,29662.0
18916,2,1014.0,0.0,0.0,,,0.0,0.0,
18917,2,772.0,0.0,0.0,,,0.0,0.0,
18918,3,1691.0,0.0,0.0,,,0.0,0.0,
18919,2,1184.0,0.0,0.0,,,0.0,0.0,
18920,1,366.0,0.0,0.0,,,0.0,0.0,
18922,2,200.0,0.0,0.0,,,0.0,0.0,
18923,4,1387.0,0.0,0.0,,,0.0,0.0,
18924,3,1481.0,0.0,0.0,,,0.0,0.0,
18925,2,424.0,0.0,0.0,,,0.0,0.0,
18926,1,382.0,0.0,0.0,,,0.0,0.0,
18927,1,594.0,0.0,0.0,,,0.0,0.0,
18928,1,571.0,0.0,0.0,,,0.0,0.0,
18930,3,835.0,0.0,0.0,,,0.0,0.0,
18931,1,296.0,0.0,0.0,,,0.0,0.0,
18932,1,430.0,0.0,0.0,,,0.0,0.0,
18933,2,1070.0,0.0,0.0,,,0.0,0.0,
18934,2,1114.0,0.0,0.0,,,0.0,0.0,
18935,4,1705.0,0.0,0.0,,,0.0,0.0,
18938,4,1577.0,0.0,0.0,,,0.0,0.0,
18939,2,1536.0,0.0,0.0,,,0.0,0.0,
18940,3,1576.0,0.0,0.0,,,0.0,0.0,
18941,3,1155.0,0.0,0.0,,,0.0,0.0,
18943,3,959.0,0.0,0.0,,,0.0,0.0,
18944,2,850.0,0.0,0.0,,,0.0,0.0,
18945,1,264.0,0.0,0.0,,,0.0,0.0,
18946,3,461.0,0.0,0.0,,,0.0,0.0,
18947,2,637.0,0.0,0.0,,,0.0,0.0,
18948,2,1250.0,0.0,0.0,,,0.0,0.0,
18949,4,1631.0,0.0,0.0,,,0.0,0.0,
18951,2,112.0,0.0,0.0,,,0.0,0.0,
18952,1,354.0,0.0,0.0,,,0.0,0.0,
18954,1,319.0,1.0,19240.0,2024-03-05,2024-03-05,60.31347962382445,1.0,19240.0
18955,1,347.0,0.0,0.0,,,0.0,0.0,
18956,1,522.0,0.0,0.0,,,0.0,0.0,
18957,1,622.0,1.0,10589.0,2023-01-21,2023-01-21,17.024115755627008,1.0,10589.0
18958,3,1799.0,0.0,0.0,,,0.0,0.0,
18959,2,1207.0,0.0,0.0,,,0.0,0.0,
18960,3,1159.0,0.0,0.0,,,0.0,0.0,
18961,2,959.0,0.0,0.0,,,0.0,0.0,
18962,4,1638.0,0.0,0.0,,,0.0,0.0,
18963,2,626.0,0.0,0.0,,,0.0,0.0,
18964,2,1509.0,0.0,0.0,,,0.0,0.0,
18965,4,1348.0,0.0,0.0,,,0.0,0.0,
18969,1,220.0,0.0,0.0,,,0.0,0.0,
18970,2,770.0,0.0,0.0,,,0.0,0.0,
18972,3,1060.0,0.0,0.0,,,0.0,0.0,
18973,1,635.0,0.0,0.0,,,0.0,0.0,
18974,2,927.0,0.0,0.0,,,0.0,0.0,
18975,1,311.0,0.0,0.0,,,0.0,0.0,
18978,2,1581.0,1.0,5667.0,2022-09-22,2022-09-22,3.584440227703985,0.5,5667.0
18980,2,1029.0,1.0,7639.0,2022-12-14,2022-12-14,7.423712342079689,0.5,7639.0
18981,3,1727.0,0.0,0.0,,,0.0,0.0,
18982,1,949.0,0.0,0.0,,,0.0,0.0,
18983,2,783.0,1.0,19393.0,2025-08-27,2025-08-27,24.767560664112388,0.5,19393.0
18984,1,791.0,0.0,0.0,,,0.0,0.0,
18985,3,1336.0,0.0,0.0,,,0.0,0.0,
18988,4,1615.0,1.0,30158.0,2025-02-11,2025-02-11,18.673684210526314,0.25,30158.0
18991,2,1181.0,0.0,0.0,,,0.0,0.0,
18992,1,441.0,0.0,0.0,,,0.0,0.0,
18993,3,1136.0,0.0,0.0,,,0.0,0.0,
18995,2,894.0,0.0,0.0,,,0.0,0.0,
18996,3,1532.0,0.0,0.0,,,0.0,0.0,
18997,2,916.0,0.0,0.0,,,0.0,0.0,
18999,2,1605.0,1.0,45745.0,2022-05-21,2022-05-21,28.501557632398754,0.5,45745.0
19000,4,1556.0,2.0,31959.0,2006-11-07,2023-10-23,20.539203084832906,0.5,15979.5
19001,2,974.0,0.0,0.0,,,0.0,0.0,
19002,2,877.0,0.0,0.0,,,0.0,0.0,
19003,3,1462.0,0.0,0.0,,,0.0,0.0,
19004,1,326.0,1.0,21732.0,2025-10-25,2025-10-25,66.66257668711657,1.0,21732.0
19006,2,434.0,0.0,0.0,,,0.0,0.0,
19007,1,659.0,1.0,4122.0,2025-12-03,2025-12-03,6.254931714719271,1.0,4122.0
19008,2,998.0,0.0,0.0,,,0.0,0.0,
19009,2,927.0,0.0,0.0,,,0.0,0.0,
19011,3,1184.0,0.0,0.0,,,0.0,0.0,
19014,2,1077.0,0.0,0.0,,,0.0,0.0,
19015,2,1444.0,0.0,0.0,,,0.0,0.0,
19016,2,54.0,0.0,0.0,,,0.0,0.0,
19017,2,563.0,0.0,0.0,,,0.0,0.0,
19018,1,674.0,0.0,0.0,,,0.0,0.0,
19019,3,1426.0,0.0,0.0,,,0.0,0.0,
19020,1,654.0,0.0,0.0,,,0.0,0.0,
19021,2,860.0,0.0,0.0,,,0.0,0.0,
19022,2,502.0,0.0,0.0,,,0.0,0.0,
19023,4,1476.0,1.0,17776.0,2023-12-13,2023-12-13,12.043360433604336,0.25,17776.0
19025,1,908.0,0.0,0.0,,,0.0,0.0,
19026,2,889.0,1.0,13827.0,2023-12-18,2023-12-18,15.553430821147357,0.5,13827.0
19027,2,460.0,1.0,6949.0,2016-04-05,2016-04-05,15.106521739130434,0.5,6949.0
19028,4,1649.0,0.0,0.0,,,0.0,0.0,
19029,3,796.0,0.0,0.0,,,0.0,0.0,
19030,3,1505.0,0.0,0.0,,,0.0,0.0,
19031,1,254.0,0.0,0.0,,,0.0,0.0,
19032,3,1292.0,0.0,0.0,,,0.0,0.0,
19033,2,1203.0,1.0,18759.0,2025-07-24,2025-07-24,15.59351620947631,0.5,18759.0
19034,1,442.0,0.0,0.0,,,0.0,0.0,
19035,1,781.0,0.0,0.0,,,0.0,0.0,
19036,2,861.0,0.0,0.0,,,0.0,0.0,
19037,2,930.0,0.0,0.0,,,0.0,0.0,
19038,5,1322.0,1.0,28519.0,2025-08-25,2025-08-25,21.572617246596067,0.2,28519.0
19039,1,856.0,0.0,0.0,,,0.0,0.0,
